,RR,NN,AVNN,SDNN,RMSSD,pNN50,SEM,BETA_LOMB,HF_NORM_LOMB,HF_PEAK_LOMB,HF_POWER_LOMB,LF_NORM_LOMB,LF_PEAK_LOMB,LF_POWER_LOMB,LF_TO_HF_LOMB,TOTAL_POWER_LOMB,VLF_NORM_LOMB,VLF_POWER_LOMB,SD1,SD2,alpha1,alpha2,SampEn,PIP,IALS,PSS,PAS
0,2752,2747,653.4145203858754,44.756191167980894,13.087426818764865,0.40058266569555717,0.8539329870458638,-1.3277480731229792,4.468037643219914,0.15398327759197325,19.262629616248887,43.52074325576762,0.04858695652173913,187.6268789346123,9.740460293974644,431.1205758411466,47.10198001270514,203.06632746335617,9.255806264036144,62.58650872775318,1.7085070050383644,0.8116686701482909,0.6335052676329264,26.647251547142336,0.2669337217771304,17.036767382599198,7.244266472515472
1,2919,2902,615.6153084079945,37.540215642676166,13.993328286922583,0.6894174422612892,0.6968640473696518,-0.7214743960888167,2.7991619484859807,0.17640802675585285,12.658716860522228,57.7059576992975,0.06428428093645486,260.96502922090156,20.615440893125054,452.23238574563766,35.36027047899794,159.9105947932828,9.896481522661345,52.16705257743212,1.6311611751071373,0.7563599529218623,1.4800545240065617,22.50172294968987,0.22543950361944157,12.508614748449345,3.893866299104066
2,2749,2745,654.3175091074681,44.34416663466045,14.288018488439324,0.5466472303206997,0.8463798650514396,-0.6677969294752334,4.207435610918332,0.15473076923076923,20.208897409433963,56.294317214466766,0.05979933110367893,270.38942161564864,13.3797216214985,480.31388423370515,37.24676770224318,178.9013967021494,10.104988997760618,61.89592550450842,1.6557582444859777,0.7196333492112903,0.7373456999442953,22.9143897996357,0.2295918367346939,13.260473588342442,4.225865209471767
3,2791,2789,644.5074399426318,44.41239268859653,13.722819934928221,0.3586800573888092,0.8409688585958697,-0.5849488022402819,4.4590536807145735,0.16444816053511707,20.49060775355926,57.75613178637354,0.07998160535117058,265.4056951401859,12.9525535958827,459.5281694450378,33.44424628946924,153.68573275868798,9.705236489605033,62.06344219470198,1.6599567251632568,0.7675340525762687,0.6315700641755816,25.06274650412334,0.25107604017216645,14.736464682681966,6.202940121907494
4,2862,2843,627.4786756946887,42.0710441592641,16.15879841608773,1.5130190007037299,0.7890324436953918,-1.520992482490197,4.755509035512509,0.1517408026755853,28.954008798562185,41.98572278006318,0.05232441471571907,255.6308857179847,8.828859847921265,608.851935352106,50.13479152691788,305.24664849638316,11.427996086228916,58.390339340133615,1.57028617503541,0.7783666683523108,0.6949179725186887,29.370383397819204,0.2941590429275158,19.556806190643687,8.723179739711572
5,2772,2761,648.403544911264,41.07043435171936,15.464958225433465,1.0144927536231885,0.7816207721471905,-0.4518465672325921,4.394747550420166,0.2205100334448161,25.998212800521497,60.044919867535015,0.0725066889632107,355.21052947789656,13.662882606714081,591.5746582084311,32.158778567239345,190.24318439315232,10.937353836762275,57.02356547738173,1.6559965204902363,0.7350810584245819,0.686574338504829,23.324882289025712,0.23369565217391305,14.77725461789207,6.193408185440058
6,2800,2794,642.9905601288475,49.17425668824839,12.165924033286226,0.14321518080916576,0.930303388918741,-0.9177324199319303,3.8519637926460666,0.20780267558528434,13.193296556534982,41.67467736792177,0.06727424749163881,142.73923821989277,10.819072974539507,342.508322163433,43.45012048400112,148.82027864774233,8.604109393148972,69.0004329215218,1.5779428886753493,0.7975275685859592,0.586831412667448,28.74015748031496,0.2878625134264232,19.577666428060127,6.764495347172512
7,2839,2838,633.8200317124736,47.722572236719365,10.540312310393581,0.10574550581600282,0.8958135937098965,-1.5607687581393024,1.5211794334189583,0.15921571906354515,7.895726008921708,15.354695277365442,0.07773913043478262,79.6989915831784,10.093940885628909,519.0529029948495,61.658608461404235,320.0407971651466,7.454431056671207,67.08123884795495,1.5582712721302672,1.0119415940435204,0.46626484480206043,28.083157152924592,0.2812830454705675,17.899929527836505,6.800563777307963
8,2823,2819,637.3935792834338,37.7306085174828,10.311362431074354,0.177430801987225,0.7106344733905289,-0.6409017664209651,2.891732345079877,0.1726705685618729,4.549649901338313,44.1817776052742,0.08072909698996657,69.51252610387584,15.278653876956163,157.33302250740084,48.202686469251326,75.83874355183904,7.292496438874972,52.81530302896002,1.6040080668645211,1.0309213256149052,1.2761165999694803,29.833274210713018,0.29879347054648686,20.14898900319262,9.152181624689607
9,2536,2536,709.3663742113565,34.95352564166322,14.37123428508233,0.47337278106508873,0.6940909206613228,-0.3257823950208391,4.590421264807404,0.19210535117056857,14.251436551489169,37.643771910058874,0.07549665551839466,116.86897476008508,8.200504864042856,310.4603200745042,51.2877543914311,159.22812644266259,10.163998409594146,48.38108183516616,1.51317185343261,0.8932715034653114,1.5995950769975507,31.8217665615142,0.31873767258382646,21.33280757097792,9.18769716088328
10,2633,2629,683.3634461772538,64.10096172236399,13.961624758888554,0.5707762557077626,1.2501705161341683,-1.4376798861629008,1.6888115814942084,0.15996321070234115,14.265005354652228,18.7386106653035,0.061294314381270906,158.28076051136108,11.095737896778369,844.6771392952546,56.81388986810983,479.8939396603066,9.874232786496792,90.12463063337273,1.532696160790009,0.8385490321399426,0.6345236931765508,28.527957398250287,0.2857686453576865,19.170787371624193,9.509319132750095
11,2610,2598,689.2531514626636,62.90035543591668,13.889902056941391,0.693107431651906,1.2340521874588917,-1.5000920150479815,2.7049134894736255,0.20107525083612046,15.041761353448823,35.630671408853765,0.056061872909698995,198.1387050938275,13.172573373423294,556.0902931640871,53.26859436739933,296.22148258205937,9.823533366743321,88.41661207556314,1.625655715915465,0.7894303495137864,0.6599292549095325,27.405696689761356,0.274547554871005,18.475750577367204,8.468052347959969
12,2496,2493,720.6051945447252,37.72652101750336,11.099412807077595,0.20064205457463885,0.7555889864467852,-0.7595305147736064,2.516515863594837,0.15473076923076923,8.626365164449549,31.14255147069293,0.07998160535117058,106.75355757745984,12.375265310748276,342.79001731095013,57.98543973289798,198.76829889823156,7.850044017802963,52.7830327152875,1.592999429107011,1.054249369612382,1.463127298654968,26.875250701965502,0.2692616372391653,17.56919374247894,7.099879663056559
13,2741,2734,656.0156821506949,56.554255277145366,13.588466513955067,0.5854372484449323,1.0815983914793945,-1.1236373128401067,1.419050826771972,0.1965903010033445,14.347712722180612,29.948172201561242,0.05307190635451505,302.7994228225362,21.10436894616857,1011.0781412120732,54.60232279399096,552.0721503640999,9.610247511329224,79.40795885902416,1.6954583051752534,0.7904724429744802,0.6163322385248432,24.323335771762984,0.2436882546652031,15.069495245062182,6.437454279444038
