,RR,NN,AVNN,SDNN,RMSSD,pNN50,SEM,BETA_LOMB,HF_NORM_LOMB,HF_PEAK_LOMB,HF_POWER_LOMB,LF_NORM_LOMB,LF_PEAK_LOMB,LF_POWER_LOMB,LF_TO_HF_LOMB,TOTAL_POWER_LOMB,VLF_NORM_LOMB,VLF_POWER_LOMB,SD1,SD2,alpha1,alpha2,SampEn,PIP,IALS,PSS,PAS
0,1910,1877,942.4114278103357,167.83748748344834,66.01708130782254,34.06183368869936,3.8739751737262256,-1.7068456820433766,12.47233285541137,0.17192307692307693,511.7128367962228,20.851544035870454,0.1016588628762542,855.4937455463465,1.6718238903336835,4102.783679111049,53.52958002671423,2196.2028728327195,46.69357167167995,232.78364952305327,0.9917669621173382,1.0469994613286033,0.8518450665370666,47.14970697922216,0.47228144989339016,46.297282898241875,12.466702184336707
1,2242,2212,802.7626299728752,154.65593478722897,54.02678832169665,28.177295341474444,3.2883196600496287,-1.4990128526354156,8.708678272644413,0.26909698996655523,277.6101470485056,15.511044866931714,0.04634448160535117,494.45200655889494,1.7811020663898913,3187.7414500490963,62.09088973056665,1979.2970286455509,38.21125044583443,215.3460334770356,1.1395693606895905,1.1302350104995982,0.7399871681014751,50.5877034358047,0.506558118498417,49.45750452079566,17.63110307414105
2,2410,2371,747.4101117671869,130.63860572361304,49.073519701612355,23.164556962025316,2.68290787130156,-2.213651564863955,3.8323195442731492,0.25489464882943147,193.21779795109288,8.080828295835296,0.08371906354515052,407.41901370813565,2.1085998185905277,5041.797682028606,64.86233368943236,3270.22763646346,34.707528363071575,181.48790381316547,1.1107933483853145,1.2063047845714445,0.8021577525650471,46.90004217629692,0.46962025316455697,44.15858287642345,13.833825390130746
3,2820,2708,640.2355289881832,99.81284014202168,46.188873920253315,23.346878463243442,1.9180595362231574,-1.1230957549483354,17.748330431235946,0.1562257525083612,147.22971668223175,29.536250454587286,0.06353678929765887,245.01537218571488,1.664170642361117,829.5412193989622,43.411126188253185,360.1131855368577,32.66647472353327,137.31550188766812,0.8680108675641919,0.8643697599547557,0.8041386577654343,41.46971935007385,0.41521980051717766,34.08419497784343,13.626292466765141
4,2973,2803,605.0687879058152,73.22580930758816,46.40680218917227,27.40899357601713,1.3830969748339983,-1.6105625055490538,17.72027580017528,0.30647157190635455,124.84125718041894,15.769129860318412,0.07026421404682275,111.09522326870115,0.8898918977413677,704.5108021353939,48.01984357794115,338.3049851751146,32.82032207214894,98.13392310708723,0.7169448755081874,0.9798226924213121,0.9817850623989036,45.02318943988583,0.45074946466809424,40.991794505886546,14.127720299678915
5,2737,2665,656.6193714821763,58.840750887458206,53.66087300387156,31.86936936936937,1.1398024852757902,-1.3415905387761369,28.424744445719558,0.20107525083612046,169.81076910498086,27.35245760216753,0.09343645484949833,163.40487673354946,0.9622762890410611,597.4047345588447,37.751378634936955,225.52852332634953,37.951078054632454,74.0490122144273,0.7251148217729136,0.8282837138924815,1.071442484362777,46.26641651031895,0.4632132132132132,40.412757973733584,19.099437148217635
6,2819,2710,636.8974861623616,64.77197252497446,53.78815427676961,34.03469915097822,1.2442351827344622,-1.5663664708544427,11.60802394032371,0.3438461538461539,159.75005270034336,17.814528359936602,0.04783946488294315,245.16419495360478,1.534673640536945,1376.2036805024754,64.18306086678135,883.289645907789,38.04097076980702,83.2958586796803,0.8876970209246303,1.1266232644147791,1.1427787775043687,46.64206642066421,0.46696197858988553,43.800738007380076,17.89667896678967
7,2361,2304,759.94873046875,59.55738137368522,55.86670061395379,29.700390794615718,1.240778778618442,-0.6396995152364957,35.93454817742675,0.3214214046822743,304.90010754135915,28.423939835841754,0.1068913043478261,241.17354335183612,0.790991991759535,848.4873833279205,30.980530900441163,262.86589597825105,39.51228357187801,74.36277783345611,0.8426114013263264,0.8290661972270251,1.6604109655261277,46.96180555555556,0.4702561875814156,46.26736111111111,9.288194444444445
8,2348,2279,764.0618143922774,65.57784316202321,56.43367607002152,29.543459174714663,1.3736780735177407,-0.3328002671711121,31.694199766258258,0.3019866220735786,357.00094396325176,32.31962815757526,0.10016387959866221,364.0457195918603,1.0197332128884615,1126.3920420647946,34.768088830579636,391.6249857656677,39.91339190367184,83.72455551034835,1.0434981229251896,0.8398853634673945,1.6591883959403608,41.68494953927161,0.4174714661984196,37.42869679684072,8.117595436594998
9,2695,2595,667.5427504816955,91.26151624282748,54.590176645212935,32.69082498072475,1.7915090190380694,-1.259410868146804,12.688084513673754,0.1734180602006689,166.82148998789432,18.95145766734559,0.08072909698996657,249.17160680179768,1.4936421369925375,1314.7886098024753,57.517135601987974,756.2287475795822,38.608498260918395,123.12158279075902,0.8287708683121298,0.9910608747447189,0.841284609976509,48.90173410404624,0.48959136468774095,45.934489402697494,19.113680154142582
