,HF_POWER_LOMB,LF_POWER_LOMB,LF_TO_HF_LOMB,VLF_POWER_LOMB
0,76.3999267290638,134.2269606047113,1.7568990750569549,252.02399167699792
1,89.45711351152443,124.6047403083653,1.392899182828126,180.9854465138586
2,122.59751952671542,252.12674246660848,2.0565403234905357,545.1764267863347
3,140.04932139548617,343.45260361956815,2.452368924014205,623.2949571411901
4,106.8030490255008,290.1978200927099,2.71713048214027,412.3702627611249
5,98.25256230488041,258.6227432675144,2.6322239054183743,293.8624866183085
6,103.93852926219778,273.1216576445644,2.6277229395422874,296.1606372289074
7,68.99658851520961,271.74274360660456,3.938495358313282,392.95957017840243
8,80.75199036820685,281.8997383332426,3.4909323850453395,318.3193115480242
9,72.54133365219805,262.97533471566794,3.62517921129645,315.9206566630644
10,122.1713046846246,247.8775111196984,2.0289339772508312,455.8219626499001
11,153.05455916628668,326.92089798139773,2.135976215032009,318.3896306209191
12,170.35337365940043,444.3750350439811,2.608548486585605,534.1997046037155
13,75.59511510440146,170.22414019066412,2.2517875653152215,198.24105857985202
14,122.59788268052124,229.2817435686985,1.8701933390333136,489.605827660167
15,247.2556837652438,397.8094155240286,1.6088989723760108,772.2114564541374
16,202.1141785489419,489.2514058415925,2.4206684031477796,654.1398980842494
17,137.40636277952598,388.8197684327797,2.8297071588792186,672.6138965860007
18,201.7204958555613,277.92962120687025,1.3777956475274449,475.192316967112
19,67.98851008771365,256.9367987423244,3.779120889851004,1226.7342468950794
20,368.749679113662,295.4979403491418,0.801351044045407,326.32886353242236
21,118.57539673104378,210.47043332885886,1.7749924447333212,780.5085121037636
22,225.62181663852908,353.78522926931686,1.5680453004955617,797.3277778980133
23,243.86630013866176,253.28553713720413,1.0386245946782584,554.8775234003242
24,297.27768045964024,359.01673267622397,1.207681424724268,516.2981072441337
25,338.8823163260496,206.80137666133527,0.6102454058486927,446.56494641933335
26,313.9030510040265,196.3415894372008,0.6254848075200209,653.5567523313478
27,184.78858642686748,245.99653482705742,1.331232299481948,619.090694718353
28,305.80175584543406,325.64572599544044,1.0648916161228206,371.97174439384804
29,140.3988803862817,418.6571104604601,2.981912030271197,1140.1452315493727
30,344.5470549129103,229.98426411048786,0.6674974022593808,1814.0015489032648
31,405.6798393145027,266.92648323871015,0.6579732522319794,1211.4317930177374
32,298.7160994123548,220.61734600454943,0.7385519107893949,1297.8491914165734
33,611.06425756332,323.5520260736991,0.5294893655929005,900.0968003063208
34,411.2395270041224,206.69353274925442,0.5026110555447224,241.50213618825146
35,412.83037101160403,200.61846566968586,0.4859585916077062,943.6894321009796
36,157.55737275368813,146.8421811881759,0.9319918111209976,544.4416001544947
37,110.66071113705743,230.88102811123275,2.08638662935464,984.9713988536753
38,141.20684151060038,497.096463467965,3.520342627525226,2575.314887354589
