,RR,NN,AVNN,SDNN,RMSSD,pNN50,SEM,BETA_LOMB,HF_NORM_LOMB,HF_PEAK_LOMB,HF_POWER_LOMB,LF_NORM_LOMB,LF_PEAK_LOMB,LF_POWER_LOMB,LF_TO_HF_LOMB,TOTAL_POWER_LOMB,VLF_NORM_LOMB,VLF_POWER_LOMB,SD1,SD2,alpha1,alpha2,SampEn,PIP,IALS,PSS,PAS
0,2131,2110,844.7052725118483,109.98142340682534,39.44513872364767,19.155998103366525,2.394297480259494,-1.2661967450535772,9.578718000896036,0.2653595317725753,245.98815508608536,25.05834609819166,0.09194147157190637,643.5157946633526,2.616043827143423,2568.0697047671156,61.37995005048114,1576.279902047594,27.898525137716,153.0451715933805,1.1587128973077179,1.152249155995022,1.1388891668021124,36.91943127962085,0.36984352773826457,29.28909952606635,2.843601895734597
1,2294,2252,782.6099023090586,107.40774878870273,41.100424380024656,18.30297645490893,2.2633484542848894,-1.4337387613988857,6.131371561055339,0.1838829431438127,233.26187521727044,30.32235038143459,0.09194147157190637,1153.5833769876972,4.945443295923084,3804.3996012063753,52.522811227708985,1998.1776208893377,29.068844721683462,149.10616456990763,1.3815382870322803,0.9333657201825747,1.1061827720418285,29.129662522202487,0.2918702798756108,17.98401420959147,1.5985790408525755
2,2259,2210,793.9373585972851,76.29247358533726,39.87214071745724,15.436849253055682,1.6228768274828242,-0.8628056947837025,10.073432626160894,0.17715551839464883,222.21455338218098,48.92519920651579,0.0904464882943144,1079.2638114812655,4.856854760655878,2205.946687974917,39.23773666224744,865.5635523371672,28.200244394689243,104.15391007408965,1.4126401926555772,0.843129925662814,1.5388463460691326,29.502262443438916,0.2956088727931191,18.868778280542987,1.8552036199095023
3,2279,2235,788.0872483221476,76.69598886467006,39.083826429914055,15.264100268576545,1.622310158272125,-0.8437360694001264,8.744201698999728,0.17640802675585285,186.71303865824308,50.14764955175686,0.09194147157190637,1070.7918631895568,5.734960294602238,2135.278268793842,38.08061043143152,813.1269991663984,27.642557037544087,104.83210732558008,1.41504690397029,0.7489270718899612,1.4821207794009772,30.022371364653246,0.3008057296329454,19.59731543624161,2.4161073825503356
4,2186,2119,821.385382255781,96.58682280977906,45.526785551830535,19.782813975448537,2.0982266654121875,-1.0931629921106545,8.684545345500803,0.19883277591973245,273.5038878789944,38.892491195198524,0.08596153846153848,1224.8479486260253,4.478356626388914,3149.317287181745,46.93737956269879,1478.2070087181844,32.19989261372271,132.74043792611585,1.4216623985295578,0.7598948984719686,1.166828347458691,31.61868806040585,0.31680830972615676,22.0386974988202,2.6899480887210947
5,2367,2328,757.5943674828179,86.44906624728729,39.229672900057544,15.083798882681565,1.7917145428384633,-0.8062801787586316,10.9847460578557,0.1622056856187291,163.10976449371375,53.116317274071484,0.08147658862876256,788.7109957495378,4.835461556809094,1484.8751499090542,34.24689816650628,508.5236804891112,27.74551986369342,119.05154529273757,1.440510952071131,0.7880747995214951,1.00559537669618,29.25257731958763,0.29308122045552215,19.45876288659794,2.7491408934707904
6,2216,2188,810.0148537477148,94.03335737225535,42.652988664180846,19.84453589391861,2.0102880157254175,-0.9087479519927907,10.623093092997859,0.17790301003344483,245.74794018171366,43.2194860381216,0.12034615384615387,999.8123500001655,4.06844651174237,2313.336972860539,40.30094954584651,932.2967662579387,30.167099992693295,129.5312287607805,1.382903666851292,0.9168089395575773,1.189366323408565,31.53564899451554,0.3159579332418838,22.394881170018284,3.153564899451554
7,2329,2267,769.5881120423467,90.47503001039323,42.12310646137343,18.578993821712267,1.9002160227509253,-0.5160735175598965,11.147366922020469,0.15921571906354515,280.37637623258115,36.928697161014846,0.11137625418060201,928.8233141893469,3.3127730897658023,2515.180294987211,47.85553917365502,1203.6530913556564,29.79209659632626,124.44896276281989,1.3466344083918984,0.8695544294939704,1.0703974039120276,27.745919717688576,0.2780229479258605,14.689016321129245,1.7203352448169384
8,2344,2287,765.4234532138172,80.02285893889685,38.03991528041603,13.604549431321084,1.6733276248470703,-1.142833496863869,11.567123981436723,0.1562257525083612,229.40700391473013,41.55313383231894,0.11511371237458196,824.1097744813901,3.5923479249470045,1983.267442130728,43.23228056164093,857.411744869636,26.904167136666075,109.92850386846209,1.381992312936915,0.9549129449848617,1.0421508199138698,27.59073021425448,0.2764654418197725,17.009182334936597,2.404897245299519
9,2389,2336,750.581924229452,72.09335420390445,36.491617059698676,12.84796573875803,1.49162211170619,-0.5122865029505064,9.266476381367372,0.22873244147157196,173.6600366790329,55.564285725032946,0.09792140468227425,1041.3123068500852,5.996269071246888,1874.067655621731,31.785659210384015,595.6847583879565,25.808996589103845,98.64371142286791,1.402000877841501,0.726265967032333,1.384902415369124,28.08219178082192,0.2813704496788008,16.695205479452056,2.1404109589041096
