,RR,NN,AVNN,SDNN,RMSSD,pNN50,SEM,BETA_LOMB,HF_NORM_LOMB,HF_PEAK_LOMB,HF_POWER_LOMB,LF_NORM_LOMB,LF_PEAK_LOMB,LF_POWER_LOMB,LF_TO_HF_LOMB,TOTAL_POWER_LOMB,VLF_NORM_LOMB,VLF_POWER_LOMB,SD1,SD2,alpha1,alpha2,SampEn,PIP,IALS,PSS,PAS
0,3070,3064,586.2230744125326,91.8516118457475,21.480693699314905,4.472739144629449,1.6593668181451569,-0.8451059358560669,15.037017112168863,0.28030936454849503,76.3999267290638,26.418521455985083,0.04783946488294315,134.2269606047113,1.7568990750569549,508.07900369572866,49.60330772257745,252.02399167699792,15.191596826125178,129.0177270364697,1.187077338589307,1.0370094080034644,0.3662998570747571,34.9869451697128,0.35031015344433564,25.489556135770236,7.5718015665796345
1,2675,2675,672.5321261682243,35.24624338761388,24.520281858724275,4.038893044128646,0.6814765916918156,-0.7062684965188629,22.276930022996684,0.36029096989966564,89.45711351152444,31.029517624951417,0.09792140468227425,124.60474030836528,1.3928991828281259,401.56840919811225,45.06964252373999,180.9854465138586,17.341694501649602,46.734775765403235,1.1499957267501746,0.9299467734033009,2.220064475067778,38.13084112149533,0.38182498130142106,30.95327102803738,5.682242990654205
2,2863,2841,627.106432594157,67.24554225289077,25.83013597662356,6.126760563380282,1.2616180189165067,-1.5200162319772408,11.957661218472833,0.15921571906354515,122.59751952671539,24.59141247042835,0.05008193979933111,252.12674246660848,2.0565403234905353,1025.263362849921,53.17428151054864,545.1764267863347,18.267879835021457,93.34265071898824,1.3012600766247953,0.8429091715524021,1.1254928433306164,31.045406546990495,0.31091549295774645,21.89369940161915,3.6606828581485393
3,2818,2800,637.36328125,60.0866537403407,26.677820749289577,5.752054305108968,1.1355310207927893,-0.7613637769069994,11.948660855831218,0.21303511705685624,140.04932139548617,29.30252456642546,0.07624414715719065,343.4526036195681,2.4523689240142055,1172.0921958140516,53.177980313083985,623.2949571411901,18.867423779093134,82.81295013778399,1.3558890528617122,0.9247960582132402,1.079296363907762,30.571428571428573,0.30618077884958916,22.892857142857142,2.928571428571429
4,2873,2871,626.1129615116685,59.799270116371126,23.071234376879566,3.9721254355400695,1.116038783292747,-0.296328865069626,12.494627972625956,0.21228762541806026,106.80304902550081,33.94953452742447,0.09717391304347828,290.1978200927099,2.71713048214027,854.7917493781478,48.24219034181367,412.37026276112493,16.316636328474857,82.97501962953957,1.345090936845588,0.9659957135239988,0.9903302711955245,28.45698362939742,0.2850174216027874,19.609892023685127,2.4381748519679554
5,2979,2973,603.804027917928,53.05981867401102,20.522859423751587,2.927321668909825,0.9731242762115293,-1.133466470520423,14.299885287116057,0.15248829431438127,98.2525623048804,37.64049989748737,0.10464882943143813,258.6227432675144,2.6322239054183743,687.0863670032669,42.7693665208338,293.8624866183085,14.51429404144381,73.63288172959633,1.4124731579046979,0.8375370792006904,0.9086512399988903,26.034308779011102,0.2607671601615074,16.010763538513288,4.002690884628322
6,2877,2871,625.019048241031,45.925104076719315,21.03403075245261,2.8919860627177703,0.8571040612474439,-0.4159319848945283,15.118906418452513,0.1577207357859532,103.93852926219778,39.72829721656079,0.1240836120401338,273.1216576445644,2.6277229395422874,687.4738581313102,43.079548949531045,296.1606372289074,14.875885169011068,63.20804999019113,1.3913570606483325,0.9455723240672556,0.9577938161718377,29.049111807732498,0.29094076655052264,19.296412399860678,3.9707419017763845
7,2876,2875,625.7717391304348,46.62696281903178,21.68429287747517,3.0619345859429368,0.8695973404477895,-0.5575034843665531,9.03868618432438,0.1622056856187291,68.99658851520961,35.59882358221196,0.058304347826086955,271.74274360660456,3.9384953583132822,763.3475386596458,51.47846168055983,392.95957017840243,15.335758426252914,64.12793819684808,1.3864730603413065,0.9576204344406449,0.977807370057764,30.956521739130434,0.3100208768267223,22.713043478260868,4.0
8,2832,2830,635.2169832155477,44.90244766492112,20.465910438590733,2.0855425945563804,0.8440667596855121,-0.6309376210751472,11.208619578033924,0.17715551839464883,80.75199036820685,39.12853307661186,0.08670903010033446,281.8997383332426,3.4909323850453395,720.445455446275,44.18367957513779,318.3193115480242,14.47414245332363,61.84101283225963,1.443017843082263,0.8930132278765478,0.9928822312427397,30.03533568904594,0.3008130081300813,22.22614840989399,3.8869257950530036
9,2810,2808,640.0852475071225,45.77016794208764,20.516301222412654,2.3156394727467045,0.8637418334961174,-0.7026678646465222,10.49565652365507,0.1569732441471572,72.54133365219805,38.048635838462324,0.0725066889632107,262.97533471566794,3.62517921129645,691.1557508451679,45.709039717422044,315.92065666306434,14.509799989778626,63.08465569393197,1.385451210785343,0.9289705900397581,1.0062870278893687,28.66809116809117,0.2871392946205914,18.447293447293447,4.3091168091168095
10,2667,2663,674.4332050319189,54.303041661277504,25.664848256795278,5.146506386175807,1.05229758345994,-0.7939026439869791,13.811022120148706,0.18089297658862877,122.17130468462459,28.021652040132512,0.08297157190635453,247.8775111196984,2.028933977250831,884.5927811989425,51.529016779008394,455.8219626499001,18.15116749564406,74.61371514977021,1.2856415482781327,0.9595797674820052,1.2194055568619186,32.1066466391288,0.32156273478587527,23.50732256853173,2.44085617724371
11,2640,2639,681.6650483137552,47.8555979703833,27.09277249503074,6.520090978013647,0.9315647617348776,-0.30391173713567105,18.88230723563447,0.1569732441471572,153.0545591662867,40.33215914024203,0.04858695652173913,326.92089798139773,2.135976215032009,810.5712784793795,39.279658566019464,318.3896306209191,19.16111238514844,64.91827177346217,1.280768250785136,0.8437924191718692,1.2443978036673944,30.693444486547932,0.30742987111448067,21.03069344448655,6.51762031072376
12,2609,2607,689.4029296125815,52.66247765397074,28.577390604345904,8.096699923254029,1.0314086569667171,-0.4805920352077967,14.483545750405693,0.1614581939799331,170.35337365940043,37.781031347614146,0.07400167224080269,444.3750350439811,2.608548486585605,1176.1855597730876,45.41797849539783,534.1997046037155,20.21114386596784,71.67294419822422,1.3147328208980318,0.9092362814126228,1.3228140920412519,31.760644418872268,0.31811204911742136,22.324510932105866,5.9071729957805905
13,2787,2787,645.707189630427,45.15862825413002,21.764938707132885,3.0150753768844223,0.855405930532521,-0.4041893127346523,16.421866768976777,0.1950953177257525,75.59511510440146,36.978555389645166,0.08895150501672242,170.22414019066412,2.251787565315222,460.33204487574636,43.064796549925525,198.24105857985205,15.39289739463311,61.96445872885145,1.2928642187109913,0.8895066446326042,1.0121370492435253,34.589163975601004,0.3463747307968414,27.16182274847506,4.843918191603875
14,2767,2765,650.0791139240506,52.83857407159235,23.00385738413377,3.94356005788712,1.0048552854198565,-1.2345456230426008,12.522395944910725,0.16594314381270903,122.59788268052124,23.419301484909816,0.09418394648829433,229.2817435686985,1.8701933390333139,979.0289591533536,50.00933047818822,489.605827660167,16.269114575231256,72.91534173729714,1.2293975638813635,0.9977443731531133,1.07830146292445,31.211573236889695,0.31259044862518093,23.3996383363472,4.520795660036167
15,2492,2490,721.8812751004016,72.74468843024077,34.37926566451175,12.615508236239453,1.4578123147047226,-0.9063390703613414,15.307299331717216,0.2758244147157191,247.2556837652438,24.627898164651825,0.05232441471571907,397.8094155240286,1.6088989723760108,1615.2796022804757,47.80667417355595,772.2114564541374,24.31469670380831,99.97934600729218,1.197025084050079,0.9371348576395506,1.4206463879611186,34.65863453815261,0.347127360385697,29.437751004016064,3.453815261044177
16,2535,2523,709.0362415774871,83.01195535739373,33.42953583347122,10.943695479777954,1.6526543024671887,-0.5924505627256805,14.029153720403883,0.3019866220735786,202.1141785489419,33.95992913388481,0.0732541806020067,489.25140584159254,2.42066840314778,1440.6726348360467,45.40517271355631,654.1398980842494,23.64293918226644,115.00799005569546,1.226879899380033,1.0357721188957854,0.8735184323370114,33.61078081648831,0.33663758921490883,29.290527150217994,3.8446294094332147
17,2496,2493,720.655334937826,58.07621545441812,28.314501283935154,7.18298555377207,1.1631538659901826,-0.7989036399863957,10.474329857974723,0.17491304347826087,137.40636277952598,29.639286183573425,0.08147658862876256,388.8197684327797,2.829707158879219,1311.8391786650716,51.272587945608784,672.6138965860008,20.02537935057726,79.66115498279012,1.364608118841661,0.9024981248190282,1.2726915065093025,33.89490573606097,0.3394863563402889,31.809065383072603,3.890894504612916
18,2541,2530,707.8927865612649,59.465714129417535,30.29514729779143,8.461842625543694,1.1822419843057432,-0.49656789954273967,19.796324272050544,0.26311705685618736,201.72049585556127,27.27528941907315,0.08072909698996657,277.92962120687025,1.3777956475274447,1018.9795493517981,46.63413679591463,475.192316967112,21.42613781485387,81.33229687230562,1.1823894481097996,1.1083785255472092,1.2797733529603548,31.818181818181817,0.31870304468169236,25.731225296442688,1.185770750988142
19,2844,2839,632.3364300810144,96.45088988625653,23.461803965599234,4.686398872445384,1.8101874210752558,-1.1461432865439263,3.725596538715211,0.1726705685618729,67.98851008771366,14.079479706615247,0.09119397993311038,256.9367987423244,3.779120889851004,1824.9026533388346,67.22190055730653,1226.7342468950797,16.592910468598728,135.39403653042274,1.3522522184116847,1.1336278193074403,0.5029118376952784,30.538922155688624,0.3058491895701198,24.48045086297992,3.8746037337090526
20,2233,2230,805.4021860986547,58.05291657467767,44.09244384466239,24.091520861372814,1.2293388654518864,-0.33331767153725367,36.615420362080684,0.27283444816053515,368.749679113662,29.34180533531481,0.04783946488294315,295.49794034914186,0.801351044045407,1007.0884765685855,32.403197050204604,326.3288635324224,31.18506173560513,75.96383907201458,0.8640825470712141,0.8957649907958175,1.7104192053234166,40.08968609865471,0.40152534768954684,45.15695067264574,1.7040358744394617
21,2775,2769,648.0763587937884,92.55437575590753,24.52973410783353,5.3468208092485545,1.7588770334412136,-0.9333487505313557,9.803220445293078,0.26834949832775923,118.57539673104378,17.40064222445044,0.04634448160535117,210.47043332885886,1.7749924447333212,1209.5555475137419,64.52853808228234,780.5085121037636,17.348238123889374,129.71342817501156,1.2144355499383288,1.2008766128862798,0.5106987541257255,31.708197905381002,0.3175578034682081,25.279884434814015,4.947634525099314
22,2403,2396,748.2164284223707,96.89537505187054,34.781386253618216,14.906054279749478,1.9795188478852621,-1.12829664628939,14.08911857157336,0.28404682274247495,225.6218166385291,22.092376164280346,0.056061872909698995,353.7852292693169,1.5680453004955617,1601.3905731033499,49.78971347089077,797.3277778980134,24.599286271699793,134.82218550557235,1.07565163521239,0.9977736735444506,0.9335907231084056,34.72454090150251,0.34780793319415454,35.016694490818026,2.5876460767946576
