,HF_POWER_LOMB,LF_POWER_LOMB,LF_TO_HF_LOMB,VLF_POWER_LOMB
0,66.10256810699849,254.28047661926612,3.846756395419752,507.96093947762773
1,86.80149055432129,404.2248876528239,4.6568887823401575,282.5452948069181
2,133.57240963083646,421.04167198472356,3.1521604884450785,928.0169863315739
3,167.52943820947468,598.105613560258,3.5701523263774178,770.8428053852513
4,143.2098659244327,456.0893858427868,3.1847623269436656,421.67564674341776
5,177.13808116748748,455.6700006969177,2.572400003961164,642.6078759360943
6,127.908797372347,371.53730116640077,2.9047048271812184,1139.9222747866029
7,162.74393048368685,502.61229895815245,3.088362788488344,909.0532031985272
8,146.46608263266677,340.12543842999605,2.322212981438317,450.19385762810083
9,77.22987786004558,295.72195147749,3.8291132871321034,430.01280074694677
10,98.04885603976362,297.8308744289746,3.0375762294278026,380.4185768123185
11,129.65723625131278,428.79291475048586,3.3071267531830064,624.6061448105407
12,220.53498573737883,889.3918532548877,4.032883264671701,554.3280878752485
13,124.07824337694865,497.5571099267092,4.0100270312107416,684.8581455164973
14,207.104447575931,703.5472188393668,3.3970647519842574,385.6472055067735
15,252.2312637353952,690.4975258047881,2.737557254318636,342.4980387956741
16,245.07206558983364,633.6803991950468,2.5856900404781746,324.00585226152975
17,181.32877350574267,557.8575862483518,3.0764978743469222,539.8523734745253
18,273.96748143857803,686.2505805768748,2.504861441852281,1155.0467488208647
19,213.00110959612252,553.353154316652,2.5978885995752825,873.295417990174
20,282.39038891085664,522.008313790976,1.8485342783948664,889.2545266916433
21,380.29850815589805,1153.8477862659552,3.0340581451688244,2055.773316451827
22,252.05161622397145,554.2051589405548,2.1987764539787427,1281.4131812521969
23,328.7418595554812,864.643050287668,2.630158056101596,3222.9771763610133
24,280.19840525612585,556.0639600499003,1.984536491353722,1005.918152683792
25,248.3050490451465,785.60050930821,3.163852335380314,1570.072702358306
26,273.14453963724486,730.118010259946,2.6730097230923744,1905.8825351836301
27,247.56875676465992,482.56150010454917,1.949201936507984,888.5017618481369
28,292.9014659211503,971.0989845452162,3.315445969145945,1441.8351422982853
29,269.2835630249778,756.4854156278841,2.8092521026161377,912.0050694866907
30,382.9226193341143,820.5724272099533,2.1429197069551362,1612.2909101441544
31,373.47245421640656,930.2010710861637,2.490681871137848,1637.1113857121054
32,425.675858913732,938.4715040373607,2.2046622668060496,2388.8817609511602
33,327.5917744108178,388.56047978984213,1.1861118322908992,325.86957277344436
34,475.094462073504,1273.236239459708,2.679964388350879,3284.793221865125
35,493.48942599713183,916.6304576021223,1.8574470076030565,1985.5175370867487
36,427.9254152106912,552.2341992766809,1.2904917063754806,3469.658011845192
37,307.6111729712777,288.6435971293255,0.9383391192890016,584.37448888857
38,221.56568200073625,460.6282539821789,2.078969314303144,421.30583593795006
39,381.34521484777036,1373.395036914936,3.601448198224234,2705.067547520237
40,436.6243137324614,537.1829073472534,1.2303091936295802,361.9959949109177
41,404.4267135594912,839.7701513371698,2.076445801381613,1162.9145317628647
42,317.9894749542622,768.029054065986,2.415265644174088,2341.603976545946
43,414.6928930711837,730.690376722302,1.7620036150387464,1083.5577360750563
44,462.4134910980835,584.4798099850059,1.2639765518022714,610.1095556187164
45,420.60456297075615,1040.1734571555496,2.4730436821910353,1224.941339000419
46,309.5378477171581,355.81510368243016,1.1495043540121728,609.7172372411852
47,396.1069185573925,530.1311856181054,1.3383537645563592,377.7791434745677
48,609.5915092464977,1621.1255074241226,2.659363660474797,4021.155241839892
49,318.04136896356675,741.5608936103794,2.331649168870635,1864.6195108479885
50,485.72844647154267,868.9053150497464,1.7888705538283782,1965.5128856200547
51,464.0778755783461,691.719737900063,1.490525134468054,5561.784910385911
52,397.08162187084093,499.14499767251124,1.2570337436439416,339.6293671492805
53,305.72594481247614,299.16392907435227,0.9785362811057832,952.937234145027
54,210.13056738966404,484.711174829252,2.3067142531929132,494.9587352110117
55,525.4505977359031,1467.2558275974895,2.7923763602509935,3410.185906444019
56,340.3702334816753,1297.6396511697121,3.812435764126752,2477.8348281686913
57,466.4586072963455,693.0226029043622,1.4857108263500831,427.18856261017527
58,388.9648652804258,526.2269388073674,1.3528906741434912,301.85710853168064
59,504.735285421792,1234.645191696853,2.4461241909511,3662.4228663738304
60,396.97783900735743,847.7740014456808,2.1355700952112056,2485.102748636604
61,487.2337160085129,1953.5321902278547,4.00943556663415,3841.195050002805
62,544.4271523236802,604.7793597989818,1.1108545141764352,1085.4677374291662
63,462.4134910980835,584.4798099850059,1.2639765518022714,610.1095556187164
